,Date,Time,Energy (MeV),Accumulated Dose,Pressure,Radium target mass (g),Extraction,Date and Time,Elapsed time (s),dt (s),Integrated Power (kWhr from Acc),Dose rate (Gy/s),power,electrons,reaction rate per gram,reactions per second,Radium-225,Actinium-225,Radium-225 Activity (mCi),Actinium-225 Activity (mCi)
121,,,13.6,,,0.0411,NO,2022-10-08 06:47:00,5680620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5700168541887.483,3120875874350.406,0.08277929506653685,0.06822120890546968
122,,,13.6,,,0.0411,NO,2022-10-08 07:47:00,5684220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5708989990648.591,3122815011427.06,0.08290740238556504,0.06826359773505757
123,,,13.6,,,0.0411,NO,2022-10-08 08:47:00,5687820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5717794375514.804,3124765566206.508,0.08303526189837836,0.06830623615146621
124,,,13.6,,,0.0411,NO,2022-10-08 09:47:00,5691420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5726581729493.91,3126727472435.9966,0.0831628740843243,0.06834912270643462
125,,,13.6,,,0.0411,NO,2022-10-08 10:47:00,5695020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5735352085529.849,3128700664119.5312,0.0832902394218231,0.06839225595731437
126,,,13.6,,,0.0411,NO,2022-10-08 11:47:00,5698620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5744105476502.832,3130685075517.004,0.08341735838836957,0.0684356344670507
127,,,13.6,,,0.0411,NO,2022-10-08 12:47:00,5702220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5752841935229.472,3132680641143.3237,0.08354423146053483,0.06847925680416338
128,,,13.6,,,0.0411,NO,2022-10-08 13:47:00,5705820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5761561494462.899,3134687295767.5522,0.08367085911396822,0.06852312154272788
129,,,13.6,,,0.0411,NO,2022-10-08 14:47:00,5709420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5770264186892.89,3136704974412.0415,0.08379724182339895,0.06856722726235648
130,,,13.6,,,0.0411,NO,2022-10-08 15:47:00,5713020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5778950045145.983,3138733612351.5723,0.0839233800626379,0.06861157254817953
131,,,13.6,,,0.0411,NO,2022-10-08 16:47:00,5716620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5787619101785.61,3140773145112.498,0.0840492743045795,0.06865615599082658
132,,,13.6,,,0.0411,NO,2022-10-08 17:47:00,5720220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5796271389312.211,3142823508471.89,0.08417492502120334,0.06870097618640783
133,,,13.6,,,0.0411,NO,2022-10-08 18:47:00,5723820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5804906940163.357,3144884638456.685,0.08430033268357616,0.06874603173649545
134,,,13.6,,,0.0411,NO,2022-10-08 19:47:00,5727420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5813525786713.876,3146956471342.8364,0.08442549776185336,0.068791321248105
135,,,13.6,,,0.0411,NO,2022-10-08 20:47:00,5731020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5822127961275.968,3149038943654.468,0.08455042072528095,0.06883684333367696
136,,,13.6,,,0.0411,NO,2022-10-08 21:47:00,5734620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5830713496099.331,3151131992163.0293,0.0846751020421972,0.06888259661105829
137,,,13.6,,,0.0411,NO,2022-10-08 22:47:00,5738220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5839282423371.281,3153235553886.457,0.08479954218003453,0.06892857970348404
138,,,13.6,,,0.0411,NO,2022-10-08 23:47:00,5741820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5847834775216.871,3155349566088.3335,0.08492374160532108,0.06897479123955896
139,,,13.6,,,0.0411,NO,2022-10-09 00:47:00,5745420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5856370583699.013,3157473966277.053,0.08504770078368262,0.06902122985323937
140,,,13.6,,,0.0411,NO,2022-10-09 01:47:00,5749020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5864889880818.597,3159608692204.9883,0.0851714201798442,0.0690678941838148
141,,,13.6,,,0.0411,NO,2022-10-09 02:47:00,5752620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5873392698514.612,3161753681867.659,0.08529490025763194,0.06911478287588994
142,,,13.6,,,0.0411,NO,2022-10-09 03:47:00,5756220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5881879068664.267,3163908873502.907,0.08541814147997472,0.06916189457936651
143,,,13.6,,,0.0411,NO,2022-10-09 04:47:00,5759820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5890349023083.1045,3166074205590.0684,0.08554114430890597,0.06920922794942523
144,,,13.6,,,0.0411,NO,2022-10-09 05:47:00,5763420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5898802593525.129,3168249616849.1514,0.0856639092055654,0.06925678164650782
145,,,13.6,,,0.0411,NO,2022-10-09 06:47:00,5767020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5907239811682.918,3170435046240.018,0.08578643663020065,0.0693045543362991
146,,,13.6,,,0.0411,NO,2022-10-09 07:47:00,5770620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5915660709187.746,3172630432961.566,0.08590872704216913,0.06935254468970917
147,,,13.6,,,0.0411,NO,2022-10-09 08:47:00,5774220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5924065317609.7,3174835716450.9136,0.08603078089993967,0.06940075138285548
148,,,13.6,,,0.0411,NO,2022-10-09 09:47:00,5777820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5932453668457.799,3177050836382.5894,0.08615259866109423,0.06944917309704525
149,,,13.6,,,0.0411,NO,2022-10-09 10:47:00,5781420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5940825793180.111,3179275732667.7207,0.08627418078232965,0.0694978085187576
150,,,13.6,,,0.0411,NO,2022-10-09 11:47:00,5785020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5949181723163.876,3181510345453.2285,0.08639552771945941,0.06954665633962606
151,,,13.6,,,0.0411,NO,2022-10-09 12:47:00,5788620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5957521489735.614,3183754615121.0225,0.08651663992741516,0.06959571525642091
152,,,13.6,,,0.0411,NO,2022-10-09 13:47:00,5792220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5965845124161.253,3186008482287.1987,0.08663751786024868,0.06964498397103164
153,,,13.6,,,0.0411,NO,2022-10-09 14:47:00,5795820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5974152657646.238,3188271887801.2427,0.08675816197113334,0.06969446119044957
154,,,13.6,,,0.0411,NO,2022-10-09 15:47:00,5799420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5982444121335.654,3190544772745.23,0.08687857271236597,0.06974414562675037
155,,,13.6,,,0.0411,NO,2022-10-09 16:47:00,5803020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5990719546314.338,3192827078433.034,0.08699875053536849,0.06979403599707669
156,,,13.6,,,0.0411,NO,2022-10-09 17:47:00,5806620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,5998978963606.997,3195118746409.5347,0.08711869589068956,0.06984413102362093
157,,,13.6,,,0.0411,NO,2022-10-09 18:47:00,5810220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6007222404178.328,3197419718449.828,0.08723840922800638,0.06989442943360788
158,,,13.6,,,0.0411,NO,2022-10-09 19:47:00,5813820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6015449898933.128,3199729936558.442,0.08735789099612624,0.0699449299592777
159,,,13.6,,,0.0411,NO,2022-10-09 20:47:00,5817420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6023661478716.414,3202049342968.5503,0.08747714164298834,0.06999563133786861
160,,,13.6,,,0.0411,NO,2022-10-09 21:47:00,5821020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6031857174313.539,3204377880141.1924,0.08759616161566537,0.07004653231159992
161,,,13.6,,,0.0411,NO,2022-10-09 22:47:00,5824620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6040037016450.303,3206715490764.494,0.0877149513603652,0.07009763162765494
162,,,13.6,,,0.0411,NO,2022-10-09 23:47:00,5828220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6048201035793.072,3209062117752.891,0.08783351132243261,0.07014892803816404
163,,,13.6,,,0.0411,NO,2022-10-10 00:47:00,5831820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6056349262948.895,3211417704246.3555,0.08795184194635092,0.07020042030018776
164,,,13.6,,,0.0411,NO,2022-10-10 01:47:00,5835420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6064481728465.611,3213782193609.6245,0.08806994367574361,0.07025210717569988
165,,,13.6,,,0.0411,NO,2022-10-10 02:47:00,5839020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6072598462831.973,3216155529431.43,0.08818781695337606,0.07030398743157067
166,,,13.6,,,0.0411,NO,2022-10-10 03:47:00,5842620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6080699496477.754,3218537655523.735,0.08830546222115722,0.07035605983955007
167,,,13.6,,,0.0411,NO,2022-10-10 04:47:00,5846220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6088784859773.866,3220928515920.965,0.08842287992014115,0.07040832317625108
168,,,13.6,,,0.0411,NO,2022-10-10 05:47:00,5849820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6096854583032.474,3223328054879.251,0.08854007049052881,0.07046077622313303
169,,,13.6,,,0.0411,NO,2022-10-10 06:47:00,5853420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6104908696507.105,3225736216875.668,0.08865703437166962,0.07051341776648502
170,,,13.6,,,0.0411,NO,2022-10-10 07:47:00,5857020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6112947230392.77,3228152946607.4785,0.08877377200206316,0.07056624659740936
171,,,13.6,,,0.0411,NO,2022-10-10 08:47:00,5860620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6120970214826.065,3230578188991.3784,0.08889028381936077,0.0706192615118051
172,,,13.6,,,0.0411,NO,2022-10-10 09:47:00,5864220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6128977679885.297,3233011889162.7446,0.08900657026036725,0.0706724613103516
173,,,13.6,,,0.0411,NO,2022-10-10 10:47:00,5867820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6136969655590.587,3235453992474.8867,0.0891226317610424,0.0707258447984921
174,,,13.6,,,0.0411,NO,2022-10-10 11:47:00,5871420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6144946171903.986,3237904444498.2983,0.08923846875650276,0.07077941078641746
175,,,13.6,,,0.0411,NO,2022-10-10 12:47:00,5875020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6152907258729.591,3240363191019.9136,0.0893540816810232,0.07083315808904982
176,,,13.6,,,0.0411,NO,2022-10-10 13:47:00,5878620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6160852945913.649,3242830178042.3643,0.08946947096803853,0.07088708552602636
177,,,13.6,,,0.0411,NO,2022-10-10 14:47:00,5882220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6168783263244.678,3245305351783.24,0.08958463705014513,0.07094119192168326
178,,,13.6,,,0.0411,NO,2022-10-10 15:47:00,5885820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6176698240453.569,3247788658674.3516,0.0896995803591026,0.07099547610503935
179,,,13.6,,,0.0411,NO,2022-10-10 16:47:00,5889420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6184597907213.707,3250280045360.9927,0.0898143013258353,0.07104993690978029
180,,,13.6,,,0.0411,NO,2022-10-10 17:47:00,5893020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6192482293141.076,3252779458701.2114,0.08992880038043413,0.07110457317424232
181,,,13.6,,,0.0411,NO,2022-10-10 18:47:00,5896620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6200351427794.373,3255286845765.076,0.09004307795215798,0.07115938374139645
182,,,13.6,,,0.0411,NO,2022-10-10 19:47:00,5900220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6208205340675.116,3257802153833.9497,0.0901571344694354,0.07121436745883249
183,,,13.6,,,0.0411,NO,2022-10-10 20:47:00,5903820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6216044061227.758,3260325330399.762,0.09027097035986617,0.07126952317874317
184,,,13.6,,,0.0411,NO,2022-10-10 21:47:00,5907420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6223867618839.794,3262856323164.2876,0.090384586050223,0.07132484975790834
185,,,13.6,,,0.0411,NO,2022-10-10 22:47:00,5911020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6231676042841.875,3265395080038.424,0.090497981966453,0.07138034605767922
186,,,13.6,,,0.0411,NO,2022-10-10 23:47:00,5914620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6239469362507.914,3267941549141.4727,0.09061115853367945,0.07143601094396265
187,,,13.6,,,0.0411,NO,2022-10-11 00:47:00,5918220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6247247607055.198,3270495678800.423,0.09072411617620313,0.07149184328720545
188,,,13.6,,,0.0411,NO,2022-10-11 01:47:00,5921820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6255010805644.499,3273057417549.2373,0.09083685531750423,0.0715478419623788
189,,,13.6,,,0.0411,NO,2022-10-11 02:47:00,5925420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6262758987380.178,3275626714128.14,0.09094937638024363,0.0716040058489627
190,,,13.6,,,0.0411,NO,2022-10-11 03:47:00,5929020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6270492181310.3,3278203517482.9067,0.09106167978626473,0.0716603338309304
191,,,13.6,,,0.0411,NO,2022-10-11 04:47:00,5932620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6278210416426.74,3280787776764.157,0.0911737659565949,0.07171682479673301
192,,,13.6,,,0.0411,NO,2022-10-11 05:47:00,5936220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6285913721665.292,3283379441326.651,0.0912856353114471,0.071773477639284
193,,,13.6,,,0.0411,NO,2022-10-11 06:47:00,5939820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6293602125905.777,3285978460728.583,0.0913972882702214,0.07183029125594394
194,,,13.6,,,0.0411,NO,2022-10-11 07:47:00,5943420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6301275657972.154,3288584784730.885,0.09150872525150666,0.07188726454850508
195,,,13.6,,,0.0411,NO,2022-10-11 08:47:00,5947020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6308934346632.624,3291198363296.5244,0.091619946673082,0.07194439642317614
196,,,13.6,,,0.0411,NO,2022-10-11 09:47:00,5950620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6316578220599.74,3293819146589.812,0.09173095295191842,0.07200168579056714
197,,,13.6,,,0.0411,NO,2022-10-11 10:47:00,5954220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6324207308530.516,3296447084975.704,0.09184174450418033,0.07205913156567408
198,,,13.6,,,0.0411,NO,2022-10-11 11:47:00,5957820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6331821639026.529,3299082129019.1133,0.09195232174522712,0.07211673266786402
199,,,13.6,,,0.0411,NO,2022-10-11 12:47:00,5961420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6339421240634.035,3301724229484.2183,0.09206268508961475,0.07217448802085981
200,,,13.6,,,0.0411,NO,2022-10-11 13:47:00,5965020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6347006141844.069,3304373337333.7764,0.09217283495109727,0.07223239655272522
201,,,13.6,,,0.0411,NO,2022-10-11 14:47:00,5968620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6354576371092.554,3307029403728.4395,0.09228277174262838,0.07229045719584991
202,,,13.6,,,0.0411,NO,2022-10-11 15:47:00,5972220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6362131956760.406,3309692380026.0703,0.09239249587636293,0.07234866888693449
203,,,13.6,,,0.0411,NO,2022-10-11 16:47:00,5975820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6369672927173.6455,3312362217781.062,0.09250200776365862,0.07240703056697564
204,,,13.6,,,0.0411,NO,2022-10-11 17:47:00,5979420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6377199310603.497,3315038868743.66,0.09261130781507733,0.07246554118125133
205,,,13.6,,,0.0411,NO,2022-10-11 18:47:00,5983020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6384711135266.499,3317722284859.2856,0.09272039644038678,0.07252419967930598
206,,,13.6,,,0.0411,NO,2022-10-11 19:47:00,5986620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6392208429324.61,3320412418267.862,0.09282927404856213,0.07258300501493577
207,,,13.6,,,0.0411,NO,2022-10-11 20:47:00,5990220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6399691220885.3125,3323109221303.1406,0.09293794104778731,0.07264195614617387
208,,,13.6,,,0.0411,NO,2022-10-11 21:47:00,5993820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6407159538001.718,3325812646492.0356,0.09304639784545678,0.07270105203527594
209,,,13.6,,,0.0411,NO,2022-10-11 22:47:00,5997420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6414613408672.674,3328522646553.9517,0.09315464484817691,0.07276029164870537
210,,,13.6,,,0.0411,NO,2022-10-11 23:47:00,6001020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6422052860842.867,3331239174400.121,0.09326268246176753,0.07281967395711891
211,,,13.6,,,0.0411,NO,2022-10-12 00:47:00,6004620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6429477922402.931,3333962183132.9404,0.09337051109126349,0.07287919793535204
212,,,13.6,,,0.0411,NO,2022-10-12 01:47:00,6008220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6436888621189.545,3336691626045.3076,0.09347813114091613,0.0729388625624045
213,,,13.6,,,0.0411,NO,2022-10-12 02:47:00,6011820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6444284984985.546,3339427456619.9653,0.09358554301419486,0.07299866682142603
214,,,13.6,,,0.0411,NO,2022-10-12 03:47:00,6015420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6451667041520.025,3342169628528.8423,0.09369274711378858,0.07305860969970188
215,,,13.6,,,0.0411,NO,2022-10-12 04:47:00,6019020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6459034818468.439,3344918095632.3984,0.09379974384160732,0.07311869018863851
216,,,13.6,,,0.0411,NO,2022-10-12 05:47:00,6022620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6466388343452.708,3347672811978.974,0.09390653359878356,0.0731789072837494
217,,,13.6,,,0.0411,NO,2022-10-12 06:47:00,6026220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6473727644041.32,3350433731804.1367,0.09401311678567396,0.07323925998464074
218,,,13.6,,,0.0411,NO,2022-10-12 07:47:00,6029820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6481052747749.439,3353200809530.034,0.09411949380186067,0.07329974729499729
219,,,13.6,,,0.0411,NO,2022-10-12 08:47:00,6033420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6488363682039.002,3355973999764.7485,0.09422566504615293,0.07336036822256828
220,,,13.6,,,0.0411,NO,2022-10-12 09:47:00,6037020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6495660474318.825,3358753257301.65,0.09433163091658853,0.07342112177915328
221,,,13.6,,,0.0411,NO,2022-10-12 10:47:00,6040620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6502943151944.706,3361538537118.7563,0.0944373918104353,0.07348200698058813
222,,,13.6,,,0.0411,NO,2022-10-12 11:47:00,6044220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6510211742219.526,3364329794378.092,0.09454294812419263,0.07354302284673105
223,,,13.6,,,0.0411,NO,2022-10-12 12:47:00,6047820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6517466272393.3545,3367126984425.05,0.09464830025359293,0.07360416840144861
224,,,13.6,,,0.0411,NO,2022-10-12 13:47:00,6051420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6524706769663.547,3369930062787.7554,0.0947534485936031,0.07366544267260185
225,,,13.6,,,0.0411,NO,2022-10-12 14:47:00,6055020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6531933261174.85,3372738985176.4326,0.09485839353842605,0.07372684469203239
226,,,13.6,,,0.0411,NO,2022-10-12 15:47:00,6058620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6539145774019.502,3375553707482.7725,0.09496313548150218,0.07378837349554872
227,,,13.6,,,0.0411,NO,2022-10-12 16:47:00,6062220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6546344335237.337,3378374185779.3013,0.09506767481551077,0.0738500281229122
228,,,13.6,,,0.0411,NO,2022-10-12 17:47:00,6065820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6553528971815.882,3381200376318.7554,0.09517201193237158,0.07391180761782368
229,,,13.6,,,0.0411,NO,2022-10-12 18:47:00,6069420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6560699710690.461,3384032235533.453,0.0952761472232462,0.07397371102790949
230,,,13.6,,,0.0411,NO,2022-10-12 19:47:00,6073020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6567856578744.295,3386869720034.672,0.09538008107853962,0.07403573740470795
231,,,13.6,,,0.0411,NO,2022-10-12 20:47:00,6076620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6574999602808.6045,3389712786612.0264,0.09548381388790161,0.0740978858036558
232,,,13.6,,,0.0411,NO,2022-10-12 21:47:00,6080220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6582128809662.707,3392561392232.848,0.09558734604022824,0.0741601552840746
233,,,13.6,,,0.0411,NO,2022-10-12 22:47:00,6083820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6589244226034.119,3395415494041.568,0.09569067792366329,0.07422254490915722
234,,,13.6,,,0.0411,NO,2022-10-12 23:47:00,6087420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6596345878598.658,3398275049359.1,0.09579380992559973,0.07428505374595444
235,,,13.6,,,0.0411,NO,2022-10-13 00:47:00,6091020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6603433793980.539,3401140015682.229,0.09589674243268119,0.07434768086536142
236,,,13.6,,,0.0411,NO,2022-10-13 01:47:00,6094620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6610507998752.477,3404010350682.996,0.09599947583080339,0.07441042534210443
237,,,13.6,,,0.0411,NO,2022-10-13 02:47:00,6098220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6617568519435.784,3406886012208.091,0.09610201050511555,0.07447328625472747
238,,,13.6,,,0.0411,NO,2022-10-13 03:47:00,6101820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6624615382500.474,3409766958278.2427,0.09620434684002194,0.074536262685579
239,,,13.6,,,0.0411,NO,2022-10-13 04:47:00,6105420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6631648614365.354,3412653147087.6143,0.09630648521918317,0.07459935372079864
240,,,13.6,,,0.0411,NO,2022-10-13 05:47:00,6109020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6638668241398.129,3415544537003.199,0.09640842602551777,0.07466255845030406
241,,,13.6,,,0.0411,NO,2022-10-13 06:47:00,6112620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6645674289915.501,3418441086564.218,0.09651016964120356,0.07472587596777772
